p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0.00745848841197602	-0.426405709932931	0.12	0.408	0.175540852267578	Endothelial	SCMH1
0.00758779550934222	0.582407704358254	0.56	0.358	0.177526529283862	Endothelial	QKI
0.00759937812176245	0.58957710970482	0.12	0.03	0.177526529283862	Endothelial	PLA2G16
0.00768451384203269	-0.851406232972027	0	0.225	0.178587116850873	Endothelial	SFXN5
0.00769214965775327	0.411910258693177	0.64	0.452	0.178587116850873	Endothelial	SMARCA2
0.00773355328999748	0.877703322357471	0.24	0.098	0.179063110906509	Endothelial	AFF1
0.00783952031489859	-0.445175491622224	0.44	0.754	0.18054078101542	Endothelial	PPP3CA
0.00787652777384962	0.452787790816701	0.16	0.048	0.180906738441206	Endothelial	TRMT10B
0.00791346020205006	-0.398643914045556	0.84	0.924	0.18126902018974	Endothelial	PLCB1
0.00794070612122402	0.594963728865047	0.32	0.152	0.181408078241403	Endothelial	SYNPO2
0.00807101545792172	0.914727142398443	0.24	0.097	0.183021671177624	Endothelial	SET
0.00807542800340166	-0.593227566078619	0.2	0.507	0.183021671177624	Endothelial	KHDRBS3
0.00847001142448897	0.636943843730773	0.16	0.051	0.190954178614729	Endothelial	PITPNM1
0.00850254525982862	1.00050794587101	0.16	0.05	0.191184528191474	Endothelial	PCBP3
0.008525512432951	0.714981417679912	0.36	0.186	0.191199123070919	Endothelial	PDE8A
0.00873443780769227	-0.480066097235017	0.64	0.807	0.195373181980417	Endothelial	CELF2
0.00876923767287749	0.511891964307876	0.28	0.119	0.195640779019639	Endothelial	SERINC5
0.00890270388243993	-0.623929699238154	0.28	0.542	0.197589285390836	Endothelial	NCALD
0.00904497027756855	-0.803524678047808	0	0.218	0.199712011257551	Endothelial	CDK8
0.00911184301577848	-0.806611531925618	0	0.217	0.200671360195821	Endothelial	RIMS3
0.00932063619893589	0.472843743892658	0.72	0.541	0.204219668328091	Endothelial	EXOC6B
0.00959369527969235	0.561039785813835	0.2	0.072	0.208601998632295	Endothelial	RASSF8
0.00977435929554812	0.646337333037599	0.16	0.05	0.211992243253065	Endothelial	LIMA1
0	1.39836636558773	0.617	0.137	0	Excitatory Neuron	ENC1
0	1.33210479170845	0.865	0.323	0	Excitatory Neuron	CHN1
0	1.22696589283509	0.819	0.305	0	Excitatory Neuron	LDB2
0	1.05441398815252	0.606	0.187	0	Excitatory Neuron	LMO4
0	0.948257798174349	0.877	0.529	0	Excitatory Neuron	R3HDM1
0	0.936347655546812	0.95	0.674	0	Excitatory Neuron	PHACTR1
0	0.906056315031072	0.491	0.15	0	Excitatory Neuron	ARPP19
0	0.900116199780473	0.87	0.526	0	Excitatory Neuron	PPP3CA
0	0.885900874791008	0.93	0.589	0	Excitatory Neuron	KALRN
0	0.855205071931726	0.379	0.065	0	Excitatory Neuron	MAST3
0	0.830268759801118	0.664	0.253	0	Excitatory Neuron	NELL2
0	0.810193298769647	0.829	0.438	0	Excitatory Neuron	PRKCB
0	0.788429062049962	0.909	0.606	0	Excitatory Neuron	CELF2
0	0.773528105355784	0.709	0.336	0	Excitatory Neuron	FBXW7
0	0.754108987426043	0.812	0.484	0	Excitatory Neuron	ATP2B1
0	0.728607976957996	0.619	0.285	0	Excitatory Neuron	KHDRBS3
0	0.576806769205818	0.915	0.75	0	Excitatory Neuron	PDE4D
0	0.395358671127952	0.98	0.892	0	Excitatory Neuron	ANKS1B
0	-0.735272829232206	0.01	0.182	0	Excitatory Neuron	IGF1
0	-0.813298265914548	0.047	0.26	0	Excitatory Neuron	DGKD
0	-0.908885720917854	0.064	0.304	0	Excitatory Neuron	TIMP2
0	-1.08070167273679	0.201	0.513	0	Excitatory Neuron	KCNAB1
0	-1.08348040442294	0.188	0.487	0	Excitatory Neuron	PITPNC1
0	-1.219684604845	0.116	0.387	0	Excitatory Neuron	NEAT1
0	-1.25285423634678	0.089	0.394	0	Excitatory Neuron	DOCK10
0	-1.31797962245183	0.074	0.444	0	Excitatory Neuron	RBMS3
0	-1.38279491901314	0.135	0.529	0	Excitatory Neuron	PTPRM
0	-1.42820042518089	0.217	0.633	0	Excitatory Neuron	QKI
9.51437627194321e-304	-0.696582168784925	0.01	0.167	2.81067798350819e-301	Excitatory Neuron	MAF
4.32268714567031e-297	-0.609049303750457	0.614	0.774	1.23441535923192e-294	Excitatory Neuron	TCF4
5.24718769335829e-296	-0.825140578214	0.088	0.316	1.45008570867743e-293	Excitatory Neuron	MTSS1
1.93835745130872e-292	0.449579336967021	0.928	0.72	5.18934633917556e-290	Excitatory Neuron	NEGR1
1.56279330397536e-291	-1.20691183577981	0.209	0.45	4.05710613186574e-289	Excitatory Neuron	ZBTB20
1.84740454702139e-288	-0.82699533058611	0.421	0.635	4.65491610421538e-286	Excitatory Neuron	ASTN2
4.31958801256362e-269	0.727268621136836	0.348	0.075	1.05731172867522e-266	Excitatory Neuron	PTK2B
9.3280295237363e-261	0.757571127993853	0.37	0.099	2.21981191471802e-258	Excitatory Neuron	PDP1
9.14683975947931e-255	0.639359727073329	0.553	0.247	2.11786422214755e-252	Excitatory Neuron	FOXP1
2.14896432638726e-254	0.51612053544432	0.792	0.49	4.84478352214728e-252	Excitatory Neuron	SLC8A1
3.08311774504903e-253	-0.701293137043432	0.021	0.173	6.7725819799577e-251	Excitatory Neuron	HTRA1
9.4223468125553e-253	0.671344464179176	0.427	0.138	2.01803112857903e-250	Excitatory Neuron	SNCA
9.46435813229534e-249	-0.92652682810014	0.008	0.138	1.97758917364327e-246	Excitatory Neuron	KIT
1.47320885749663e-246	0.704641286513308	0.485	0.2	3.00499530527944e-244	Excitatory Neuron	HOMER1
6.33256094031777e-243	-0.802504861803109	0.137	0.357	1.26165231571401e-240	Excitatory Neuron	ARL4C
8.9267764319485e-242	-0.77410391614282	0.342	0.559	1.73808394755688e-239	Excitatory Neuron	ZEB2
3.43354519940437e-237	0.794768470152878	0.41	0.141	6.5367070496216e-235	Excitatory Neuron	TMSB10
1.07676693518184e-235	0.700020471884449	0.327	0.079	2.00536137689193e-233	Excitatory Neuron	CAMKK1
6.63384859180656e-229	0.592273990631064	0.535	0.248	1.20919533800015e-226	Excitatory Neuron	NLK
4.33077074138795e-227	-0.889728270510695	0.057	0.232	7.72952352947304e-225	Excitatory Neuron	FRMD4B
1.45158254293665e-225	0.653087139987669	0.382	0.122	2.5378995194568e-223	Excitatory Neuron	CAMKK2
6.33703223229676e-220	0.700398342808387	0.244	0.033	1.08578710268173e-217	Excitatory Neuron	IPCEF1
5.69358579491083e-216	0.628280342028214	0.434	0.167	9.56410774607864e-214	Excitatory Neuron	KCTD1
2.32882043989405e-215	0.556611609755298	0.619	0.346	3.83673167472545e-213	Excitatory Neuron	CAMK1D
6.01134920375845e-214	-0.759801355712107	0.225	0.437	9.71683559030163e-212	Excitatory Neuron	TIAM1
5.48799688836005e-210	0.643256300671656	0.332	0.095	8.70660543381122e-208	Excitatory Neuron	NDFIP2
2.1807537509158e-209	0.646517579080716	0.3	0.073	3.39682134256284e-207	Excitatory Neuron	BAIAP2
1.69257746041335e-205	-0.866294346196515	0.086	0.263	2.54391422865985e-203	Excitatory Neuron	SLC9A9
2.35121488079415e-205	-0.589317762421076	0.556	0.72	3.47290653168336e-203	Excitatory Neuron	DAB1
1.18149566872042e-204	-0.756865865712341	0.243	0.453	1.71557176168268e-202	Excitatory Neuron	TCF12
1.66965795190772e-204	-0.690970306420807	0.212	0.43	2.3839932789989e-202	Excitatory Neuron	SNRPN
7.70093341551368e-203	-0.73910287980643	0.112	0.303	1.08153928804436e-200	Excitatory Neuron	KLHL5
4.47604606763411e-201	0.510534975432741	0.696	0.438	6.18488494539055e-199	Excitatory Neuron	STXBP1
1.74863027578498e-199	-0.651291603177454	0.056	0.217	2.37785961470634e-197	Excitatory Neuron	UBASH3B
1.32943326199154e-197	0.616916354113512	0.43	0.178	1.77957105554399e-195	Excitatory Neuron	NUAK1
4.58816499966756e-196	0.62665827247628	0.278	0.064	6.04720146956184e-194	Excitatory Neuron	RFTN1
1.41641310296046e-193	0.52146170388489	0.592	0.324	1.83854712925186e-191	Excitatory Neuron	BASP1
6.20494368231911e-193	0.511227123554741	0.509	0.238	7.93399291439221e-191	Excitatory Neuron	PIK3R1
1.3037361971499e-188	0.597584742522784	0.325	0.101	1.64251588249753e-186	Excitatory Neuron	CA11
3.59481297499129e-186	0.656716333128518	0.21	0.029	4.46329895025368e-184	Excitatory Neuron	EGR1
3.68493401855867e-186	0.480653055289458	0.487	0.217	4.50983281957031e-184	Excitatory Neuron	PTPRK
3.20151182927254e-184	0.507896866332141	0.48	0.22	3.86300730160252e-182	Excitatory Neuron	MBNL2
5.28093336824165e-184	0.504241362791771	0.564	0.299	6.28357724523976e-182	Excitatory Neuron	PPM1L
9.3208115400418e-183	-0.63196185858358	0.307	0.501	1.09385469128134e-180	Excitatory Neuron	REV3L
9.89433819773508e-182	0.62885985827728	0.431	0.189	1.14547020729725e-179	Excitatory Neuron	NEFL
2.78506291724492e-181	0.596138692033714	0.295	0.083	3.1812845349383e-179	Excitatory Neuron	NIPAL2
1.12258514191037e-180	0.540143084899739	0.349	0.119	1.26541933036133e-178	Excitatory Neuron	ZNF365
2.99807541227215e-180	0.284411790116839	0.981	0.854	3.33565091648513e-178	Excitatory Neuron	RBFOX1
1.80006177761642e-174	0.562501024280545	0.29	0.082	1.97706785241537e-172	Excitatory Neuron	SYTL2
1.64504377877548e-173	0.333912947708078	0.955	0.862	1.78393544971766e-171	Excitatory Neuron	PLCB1
9.32256716018032e-173	0.431835590073921	0.829	0.66	9.9833041076581e-171	Excitatory Neuron	CALM1
5.30926123559151e-171	0.475728655681073	0.597	0.344	5.61536308707562e-169	Excitatory Neuron	ARHGAP32
2.78598739781062e-167	0.477161020560002	0.549	0.294	2.91067732159069e-165	Excitatory Neuron	EPB41L2
6.75591807548829e-164	0.521453050450778	0.427	0.192	6.97324700635039e-162	Excitatory Neuron	SORL1
6.9357182952142e-163	0.368018036486133	0.842	0.655	7.07360698036905e-161	Excitatory Neuron	KCNMA1
9.7239513838653e-163	0.336774640064397	0.641	0.372	9.80059900065577e-161	Excitatory Neuron	DLG1
2.38938431013186e-162	-0.610383488416821	0.052	0.189	2.38021574243019e-160	Excitatory Neuron	MTUS1
5.62660512000014e-162	-0.569887403059929	0.05	0.187	5.54058920264841e-160	Excitatory Neuron	MCC
2.47840400860019e-160	0.471612538280668	0.523	0.277	2.41278262973612e-158	Excitatory Neuron	ITPR1
8.01025751504405e-159	0.558896204308068	0.518	0.284	7.7105478799306e-157	Excitatory Neuron	TUBA1B
3.17867228886323e-158	0.533972173279896	0.293	0.093	3.02574283318792e-156	Excitatory Neuron	ACTN1
4.73478566862903e-158	0.517703339233485	0.473	0.24	4.4574625080379e-156	Excitatory Neuron	YWHAH
1.23562390573608e-155	0.488242986457046	0.479	0.247	1.15060760874358e-153	Excitatory Neuron	PAK1
6.63413510261887e-155	-0.611266289639169	0.385	0.555	6.11125112087483e-153	Excitatory Neuron	WWOX
6.84359580915509e-153	0.458355795978168	0.492	0.256	6.23713673372677e-151	Excitatory Neuron	MICAL2
4.18447341504721e-149	0.518884733906387	0.266	0.081	3.773514078601e-147	Excitatory Neuron	STX1A
2.89866019094511e-148	0.411270480538337	0.396	0.168	2.58675227664862e-146	Excitatory Neuron	MYO1D
5.6261447748653e-146	0.491242961106342	0.363	0.152	4.96898786456402e-144	Excitatory Neuron	DGKZ
2.39907523192759e-145	-0.530031301642309	0.037	0.154	2.09723239917588e-143	Excitatory Neuron	BACH1
5.13002343031761e-144	-0.64630265175216	0.209	0.382	4.43928391187182e-142	Excitatory Neuron	FCHSD2
1.98282750240799e-141	0.42346725688447	0.512	0.278	1.69868832131292e-139	Excitatory Neuron	MIAT
7.45206714701578e-139	0.46229866844272	0.377	0.166	6.32097616321625e-137	Excitatory Neuron	DCAF6
6.9406811071891e-138	0.433724337797514	0.418	0.197	5.82949167110677e-136	Excitatory Neuron	PPFIBP1
5.93296737573894e-137	0.410512116790026	0.646	0.426	4.93473121436461e-135	Excitatory Neuron	ROCK2
1.36507219874617e-136	0.448049722411235	0.493	0.271	1.12447822371716e-134	Excitatory Neuron	GLS
1.98423905504268e-135	-0.631228091560717	0.145	0.302	1.61895009376673e-133	Excitatory Neuron	SGK1
3.3870140511488e-131	0.473945855863786	0.505	0.291	2.73741031850866e-129	Excitatory Neuron	NCDN
7.19821746465948e-131	-0.70756045855805	0.145	0.299	5.7632830859568e-129	Excitatory Neuron	MSI2
2.33285875084693e-128	0.598007802908924	0.32	0.135	1.85051860356534e-126	Excitatory Neuron	NEFM
1.1534740403836e-127	0.4739801968611	0.267	0.094	9.06588266418931e-126	Excitatory Neuron	LMO7
1.26228448425677e-127	-0.789400529688025	0.429	0.541	9.83090106966155e-126	Excitatory Neuron	PDE4B
2.59648025031327e-127	-0.424208995992646	0.021	0.114	2.00396813553458e-125	Excitatory Neuron	DOCK11
3.73602379932982e-127	0.404888255596374	0.722	0.52	2.8577246329338e-125	Excitatory Neuron	FAM19A2
8.02466673798069e-127	0.41760948582392	0.599	0.382	6.08383362338766e-125	Excitatory Neuron	ARHGAP26
1.78752015058701e-124	0.473478781608124	0.571	0.367	1.34330571316482e-122	Excitatory Neuron	CAMK2N1
5.25333517285368e-124	0.420085065689978	0.546	0.33	3.91350629789891e-122	Excitatory Neuron	RAPGEF2
2.75087250659769e-122	-0.470108562904782	0.037	0.142	2.03161420379504e-120	Excitatory Neuron	RASSF8
7.18817465105842e-122	0.436976983659793	0.255	0.087	5.26334121671945e-120	Excitatory Neuron	ZBTB18
1.75440290657454e-121	-0.575396134923572	0.135	0.282	1.2737262458156e-119	Excitatory Neuron	LRP8
4.57782862201954e-121	-0.593253230579691	0.021	0.11	3.29565191637322e-119	Excitatory Neuron	GLUL
1.45665817059446e-118	0.416378926237944	0.451	0.242	1.03993254562356e-116	Excitatory Neuron	MAGI3
2.22765571121779e-118	-0.742413299648085	0.232	0.377	1.57721706429775e-116	Excitatory Neuron	TMTC2
3.75411463168172e-118	-0.426180218214331	0.021	0.11	2.63618852865716e-116	Excitatory Neuron	MITF
4.71715805407146e-118	0.460401717777964	0.235	0.078	3.28551976010002e-116	Excitatory Neuron	RHOBTB2
1.04842410180053e-116	-0.523341214863511	0.072	0.195	7.24342683881057e-115	Excitatory Neuron	WLS
1.68222093428677e-116	0.401316387894825	0.572	0.366	1.15292693952278e-114	Excitatory Neuron	HIVEP2
3.34113553067722e-116	-0.678705267142251	0.122	0.258	2.27170699137395e-114	Excitatory Neuron	L3MBTL4
1.3867980209882e-115	0.397390511399463	0.476	0.268	9.35488082346921e-114	Excitatory Neuron	HSPH1
1.7355206580177e-115	0.428764020531313	0.276	0.106	1.16157855290919e-113	Excitatory Neuron	FAM13A
2.37825871019364e-115	0.399651021954335	0.483	0.275	1.57942188916503e-113	Excitatory Neuron	ADAM23
1.37844350807279e-114	0.374925619250206	0.625	0.413	9.08394271819972e-113	Excitatory Neuron	NPTN
4.80424495610268e-114	-0.40460959599505	0.029	0.123	3.14182950678867e-112	Excitatory Neuron	AMOTL1
6.18372510169924e-113	-0.477084592205626	0.041	0.143	4.01333128380738e-111	Excitatory Neuron	AP1S2
8.31868225420704e-112	-0.40270140018891	0.025	0.113	5.35835720840539e-110	Excitatory Neuron	RAB3IP
8.83529776183599e-112	0.359457630317811	0.682	0.493	5.64865641236186e-110	Excitatory Neuron	TANC2
8.41500387585219e-111	0.397573771277398	0.298	0.125	5.34009912625376e-109	Excitatory Neuron	SSBP3
2.68992140230236e-109	0.414306592709403	0.3	0.129	1.69445269511208e-107	Excitatory Neuron	PDE2A
1.2264674970487e-108	0.362995265866137	0.616	0.408	7.66945039942789e-107	Excitatory Neuron	MSRA
1.29274061063729e-107	0.433816195057548	0.272	0.109	8.02529624009394e-106	Excitatory Neuron	RIMS3
1.38320676447721e-107	0.463973172702191	0.45	0.262	8.52513118796854e-106	Excitatory Neuron	STMN1
1.94535396647393e-107	-0.382546004150624	0.023	0.108	1.1904176736273e-105	Excitatory Neuron	VAV2
3.71972511643e-107	-0.512467460256132	0.088	0.211	2.26006277109616e-105	Excitatory Neuron	FAM110B
3.51749612040874e-106	-0.662652790762769	0.096	0.219	2.12214008898181e-104	Excitatory Neuron	CHST11
4.8809314186332e-103	-0.419903520795424	0.051	0.154	2.88378892851246e-101	Excitatory Neuron	ARHGAP12
9.70151857705491e-103	0.420043706250149	0.199	0.062	5.69266504449517e-101	Excitatory Neuron	SYNPO2
1.53077595841725e-102	0.43860321708277	0.16	0.038	8.92119567058545e-101	Excitatory Neuron	CRYM
1.61772546966065e-102	0.397615421887957	0.234	0.084	9.3642257422857e-101	Excitatory Neuron	ATP2B4
2.41309981460434e-102	0.359605280249834	0.485	0.284	1.38745141689365e-100	Excitatory Neuron	ABI2
9.92088259512974e-102	0.40038845168655	0.327	0.155	5.6661467461651e-100	Excitatory Neuron	RAP1GAP2
2.44088761758146e-101	-0.581313991725434	0.033	0.12	1.38484001455764e-99	Excitatory Neuron	PTGDS
1.22774653470271e-100	0.442756378013432	0.291	0.132	6.91980563341984e-99	Excitatory Neuron	NREP
2.54775076073254e-100	0.353065836211604	0.523	0.325	1.42657390635266e-98	Excitatory Neuron	PI4KA
5.17579601356335e-100	0.386189537378106	0.412	0.227	2.87928860053229e-98	Excitatory Neuron	KIFC2
1.67810632513142e-98	0.359843218221799	0.38	0.196	9.27505605638766e-97	Excitatory Neuron	KIAA0930
1.52992470963305e-97	0.359991798832859	0.193	0.06	8.40183653040148e-96	Excitatory Neuron	KLHL2
5.16397543607458e-97	-0.508530344533631	0.165	0.3	2.81782022680579e-95	Excitatory Neuron	PIP5K1B
7.08446308858888e-97	0.385179861745176	0.309	0.144	3.84130349873044e-95	Excitatory Neuron	DMTN
8.68713691015498e-97	0.381974193946903	0.413	0.231	4.68067307605646e-95	Excitatory Neuron	SCAI
1.90387983958491e-96	0.382341277094131	0.33	0.16	1.01940866160775e-94	Excitatory Neuron	LIN7A
2.31541134798864e-96	0.390928941274666	0.246	0.098	1.23205770299495e-94	Excitatory Neuron	HLF
3.37398797354544e-96	0.372616101733995	0.155	0.038	1.78425647959036e-94	Excitatory Neuron	SMAD3
2.91070021870417e-95	0.335542715470672	0.437	0.246	1.52981403519255e-93	Excitatory Neuron	NIN
3.27348407900387e-95	0.358803088974467	0.142	0.03	1.70999622590404e-93	Excitatory Neuron	CACNB3
5.83798265790224e-95	0.358466968552748	0.575	0.387	3.031151359409e-93	Excitatory Neuron	TSC22D1
2.74459031845081e-94	0.412043109720565	0.271	0.12	1.41644007579326e-92	Excitatory Neuron	TOLLIP
4.46515589721458e-94	-0.998559171280147	0.045	0.137	2.29059823781062e-92	Excitatory Neuron	SLC1A3
7.99711857460552e-94	-0.511256284143369	0.097	0.213	4.07805445408604e-92	Excitatory Neuron	SAMD4A
1.12051450253441e-93	0.302024053480833	0.712	0.524	5.68014659361676e-92	Excitatory Neuron	PLEKHA5
1.41574340616949e-93	-0.436166770691339	0.739	0.781	7.1345139768553e-92	Excitatory Neuron	DST
6.73330597123421e-93	0.372017710590983	0.258	0.109	3.37334691553003e-91	Excitatory Neuron	ACTN4
4.60415816144275e-92	-0.592513320950904	0.289	0.418	2.29324552145814e-90	Excitatory Neuron	SHTN1
2.63356734220845e-91	0.288953917501682	0.673	0.483	1.30414863703467e-89	Excitatory Neuron	UBE2E2
1.08060641648818e-90	0.364525694131953	0.123	0.023	5.3204340057783e-89	Excitatory Neuron	DENND3
5.19887402181597e-90	0.325245826135092	0.374	0.2	2.54507164256557e-88	Excitatory Neuron	GAS7
5.97450903930721e-90	0.378757405186544	0.165	0.048	2.90816016703096e-88	Excitatory Neuron	ETS2
2.2230661823389e-89	0.422079610195869	0.201	0.071	1.06994426876951e-87	Excitatory Neuron	SERPINE2
1.06890449275812e-88	0.34263051659694	0.42	0.239	5.05928441406563e-87	Excitatory Neuron	NR3C1
1.79774137826082e-87	-0.487259856163187	0.034	0.114	8.46222548767057e-86	Excitatory Neuron	CHD7
5.09753069707981e-87	0.332786123990935	0.104	0.014	2.38636860556736e-85	Excitatory Neuron	TESC
9.63361688565791e-87	-0.485873020740684	0.203	0.332	4.48539107931692e-85	Excitatory Neuron	ABAT
4.01824881723012e-86	0.351089294109334	0.191	0.066	1.8607750063357e-84	Excitatory Neuron	UNC13B
1.64965749563851e-85	0.314003885014274	0.526	0.34	7.59818051888983e-84	Excitatory Neuron	ARHGEF7
3.87714937458247e-85	-0.553912211812903	0.353	0.466	1.77623201561754e-83	Excitatory Neuron	FHIT
3.97010523860814e-85	0.371026689905193	0.155	0.044	1.80914316910404e-83	Excitatory Neuron	LRRK1
4.14131536787025e-85	0.287571544366418	0.596	0.409	1.86729730297602e-83	Excitatory Neuron	PTK2
1.34063644018757e-84	0.443090411659029	0.257	0.117	6.01321067177327e-83	Excitatory Neuron	HPCAL1
2.2328628424727e-84	0.34780379625595	0.358	0.194	9.96298748513731e-83	Excitatory Neuron	SIRPA
5.37246546646533e-84	0.377110247507214	0.254	0.113	2.38476226172064e-82	Excitatory Neuron	ETV5
3.89516807168646e-83	0.338901487208392	0.323	0.165	1.72009818918237e-81	Excitatory Neuron	YWHAZ
8.9702542058248e-83	0.327225895113499	0.372	0.204	3.94093168109236e-81	Excitatory Neuron	TACC1
3.19193956755993e-81	0.337770069280809	0.463	0.291	1.39517072833091e-79	Excitatory Neuron	TSPYL1
1.67073208181845e-80	0.33638759272926	0.134	0.034	7.26556433753231e-79	Excitatory Neuron	OPN3
2.26319108519016e-79	0.308285996661727	0.595	0.416	9.79230203374955e-78	Excitatory Neuron	AFF3
7.8573043731247e-79	0.321963797648924	0.332	0.175	3.38258927460097e-77	Excitatory Neuron	DIAPH2
8.44072586128953e-79	0.321357370685841	0.515	0.338	3.61558492268337e-77	Excitatory Neuron	FMN1
1.87627720649667e-78	0.353830429017542	0.193	0.074	7.99704817316268e-77	Excitatory Neuron	RAB40C
6.80468709241194e-78	0.355706360614956	0.129	0.032	2.87171203550212e-76	Excitatory Neuron	NR4A1
8.83612048688224e-78	0.348337706822452	0.291	0.147	3.71073746132942e-76	Excitatory Neuron	PRKAG2
2.12955690719647e-77	0.33548877129763	0.238	0.105	8.89947025558641e-76	Excitatory Neuron	IQSEC2
3.05504687743972e-77	0.309908081887959	0.109	0.021	1.27051391257408e-75	Excitatory Neuron	BHLHE40
3.81207494878436e-77	-0.547882826017356	0.353	0.458	1.57768338580849e-75	Excitatory Neuron	TNIK
3.87182777326268e-77	0.309737724531471	0.601	0.426	1.59470906411257e-75	Excitatory Neuron	YWHAG
2.0243709528378e-76	-0.410957160304924	0.077	0.174	8.2584695014102e-75	Excitatory Neuron	AFAP1
4.20741618236814e-76	0.314762224704239	0.107	0.021	1.70829073148568e-74	Excitatory Neuron	DUSP6
4.54243150070939e-76	0.315984243458118	0.114	0.025	1.83561371068761e-74	Excitatory Neuron	CRIP2
8.55296666246688e-76	0.325571914842348	0.183	0.068	3.44005940832647e-74	Excitatory Neuron	FGFR1OP2
1.22884338494952e-75	0.29539333479697	0.326	0.172	4.91939312096379e-74	Excitatory Neuron	EXOC6
5.41177016680248e-75	0.317173536674304	0.301	0.155	2.15640162879055e-73	Excitatory Neuron	PRKAR2B
5.53901772259638e-75	0.336824804086969	0.379	0.223	2.19688726062422e-73	Excitatory Neuron	MAPK1
6.03137896460068e-75	0.329155351442444	0.309	0.164	2.38114394422737e-73	Excitatory Neuron	CDK5R1
1.86807458423628e-74	0.33023883681494	0.182	0.069	7.34119035006984e-73	Excitatory Neuron	STAMBPL1
2.77693663454188e-73	0.252399341920474	0.791	0.652	1.0863021072201e-71	Excitatory Neuron	RTN4
7.7185389354367e-73	0.308493727743516	0.474	0.309	3.00566922999483e-71	Excitatory Neuron	PKD1
1.36720521907265e-72	0.318100148026106	0.363	0.21	5.29993081981693e-71	Excitatory Neuron	CDKL5
2.25923102794152e-72	0.319631163384181	0.166	0.059	8.71839289025903e-71	Excitatory Neuron	KLF9
3.3919544567964e-72	0.29083014445272	0.492	0.319	1.3030885126177e-70	Excitatory Neuron	PPP1R12A
3.45441475806936e-72	0.340733365957528	0.178	0.068	1.32115943001697e-70	Excitatory Neuron	KBTBD11
5.33034524793502e-71	0.284654303125164	0.508	0.338	2.02057821854245e-69	Excitatory Neuron	MYH10
7.81720971307117e-71	0.286034967790677	0.365	0.209	2.9502218331225e-69	Excitatory Neuron	RNF144A
3.35826569701388e-70	0.296125828234821	0.395	0.235	1.26185360641745e-68	Excitatory Neuron	SEPT11
5.63125874777197e-70	0.289292295656863	0.314	0.168	2.106680947256e-68	Excitatory Neuron	SSX2IP
6.03399654309977e-70	0.312759835941282	0.301	0.161	2.24753253846677e-68	Excitatory Neuron	LMTK2
8.10843221018027e-70	-0.579429529754935	0.151	0.257	3.00714020539456e-68	Excitatory Neuron	PDE8A
1.61680858153735e-69	-0.420474723631799	0.621	0.678	5.97034444742692e-68	Excitatory Neuron	MACF1
1.95506028794475e-69	0.275408756796336	0.354	0.199	7.18841265528872e-68	Excitatory Neuron	FAM171A1
4.76506340146747e-69	0.295572156794836	0.13	0.037	1.74454265642615e-67	Excitatory Neuron	MIS18BP1
9.22248365503137e-69	-0.318967694411676	0.709	0.75	3.36208584990016e-67	Excitatory Neuron	AUTS2
1.66881751612116e-68	0.272642280816557	0.512	0.343	6.05794900873303e-67	Excitatory Neuron	ASAP1
1.68176305521107e-68	0.283866665251863	0.321	0.175	6.07918316202246e-67	Excitatory Neuron	SLC39A10
2.55874575251337e-68	-0.430868469006847	0.087	0.181	9.21040960579078e-67	Excitatory Neuron	ANKRD44
8.54573344727805e-68	0.323648533136177	0.184	0.075	3.06323424446992e-66	Excitatory Neuron	FBXO32
2.0378305706243e-67	0.306753710723564	0.372	0.22	7.27420604105766e-66	Excitatory Neuron	VPS13A
9.03544200758788e-67	0.320164944738871	0.237	0.114	3.19862114376055e-65	Excitatory Neuron	CTNNAL1
1.4443410505679e-66	0.284727979752273	0.181	0.072	5.09204517704331e-65	Excitatory Neuron	LRRK2
2.15779758157451e-66	0.296737764856692	0.212	0.095	7.5761688038315e-65	Excitatory Neuron	CDC40
6.67276399405911e-66	-0.466600959432405	0.343	0.437	2.32380362345953e-64	Excitatory Neuron	KLF12
7.22738831405809e-66	-0.501435617325211	0.215	0.321	2.50676257840225e-64	Excitatory Neuron	FNBP1
8.79508785574174e-65	0.326733886011644	0.172	0.069	3.01390070640558e-63	Excitatory Neuron	SNTB2
1.85279947303177e-64	0.291247974444854	0.29	0.156	6.24918625411936e-63	Excitatory Neuron	MTURN
3.22533688061503e-64	-0.47988009957062	0.08	0.167	1.07515412670152e-62	Excitatory Neuron	HIPK2
1.04562252239695e-63	0.292533848006174	0.197	0.086	3.44532621129796e-62	Excitatory Neuron	ARHGAP10
1.15513726907138e-63	-0.433100497872989	0.325	0.427	3.79159424679482e-62	Excitatory Neuron	KCNQ1OT1
2.43577633272591e-63	0.268320201433454	0.665	0.515	7.96461673376444e-62	Excitatory Neuron	SIPA1L1
6.07567615023994e-63	-0.390011497917196	0.441	0.526	1.96416292751342e-61	Excitatory Neuron	NAV2
8.85911387601816e-63	0.3108151055555	0.352	0.212	2.85323415698675e-61	Excitatory Neuron	PRKAR1B
1.14454261615114e-62	-0.49731407433539	0.037	0.104	3.67239572755311e-61	Excitatory Neuron	DOCK5
1.9397504902745e-62	0.262601784552519	0.182	0.075	6.20068748141107e-61	Excitatory Neuron	CXXC5
5.74820701883493e-62	-0.523629815652779	0.036	0.102	1.8306650383033e-60	Excitatory Neuron	CST3
1.41258855352418e-61	-0.414701782234109	0.117	0.212	4.46555208045816e-60	Excitatory Neuron	WWP1
